GAME_ID,TEAM_ID_opponent_game,OPPONENT_TEAM_ID,TEAM_NAME_team_game,FG_PCT_team_game,FG3_PCT_team_game,FT_PCT_team_game,REB_team_game,AST_team_game,TOV_team_game,STL_team_game,BLK_team_game,PTS_team_game,TEAM_ID_opponent_season,TEAM_NAME,FG_PCT,FG3_PCT,FT_PCT,REB,AST,TOV,STL,BLK,PTS
0022300851,1610612737,1610612751,Atlanta Hawks,-0.5593114449084966,-0.1207997321921252,0.5592629453052784,0.7889850172774365,-0.0472654883944379,-0.0659885070486129,0.047049774922355,-0.8287312217156313,0.9844039745199812,1610612751.0,Brooklyn Nets,-1.1005805851425243,-0.2657594108226723,-1.2000552713839612,0.3629671893738527,-0.5689694640688989,-0.4666330141294834,-1.274824853848559,0.0378128314090778,-0.9192953207264618
0022300852,1610612744,1610612752,Golden State Warriors,0.1623807420702036,1.0388776968522515,-0.1702104616146501,2.2118845624754067,1.4375842885251815,0.688165859221261,-0.916350378249667,-0.7026884503520372,0.8502995831243666,1610612752.0,New York Knicks,-0.5593114449084966,0.2415994643842424,-0.1702104616146501,1.1383196361583754,-1.2645747649681802,-0.3605800563727824,-0.0201641892524371,-1.3486576535904569,-0.3391480622976069
0022300853,1610612760,1610612759,Oklahoma City Thunder,1.4854830848644935,1.6911962506897134,1.7607485567028032,-1.0514119992660458,0.2403405494773803,-0.9026285071292542,1.817017498191884,1.8339223233402933,1.4042090258453837,1610612759.0,San Antonio Spurs,-0.7397344916531725,-1.3529570005517757,-0.0843900608005409,0.4822521811868561,1.7519443764315878,1.489454873383002,-0.647494521550498,1.5503260877722065,-0.5053208951139121
0022300854,1610612745,1610612756,Houston Rockets,-0.9201575383978484,-0.9905578039754078,-0.4705818644640325,1.334287836994024,-1.0170998021482436,-0.8319265352914536,0.584761488320693,-0.7341991431929358,0.0281813576121201,1610612756.0,Phoenix Suns,1.1246369913751415,1.1838373754827989,1.0312751497828794,0.3714875459319243,0.2068979869341456,1.2419979719506995,-0.0649734987022986,1.1091763879996273,0.4858854760710658
0022300855,1610612748,1610612743,Miami Heat,-0.5593114449084966,0.314079303699516,1.4603771538534207,-0.8724845115465405,-0.4753302889478418,-0.914412169102221,0.0918590843722165,-2.230957053135615,-0.971770952142137,1610612743.0,Denver Nuggets,1.3050600381198176,0.6039986609606103,-0.9425940689416332,0.618577886116003,1.524534951137592,-0.9379794930481544,-0.6250898668255673,0.541983916863454,0.1535398104384556
0022300856,1610612764,1610612747,Washington Wizards,-0.2586063670007067,-1.280477161236502,-0.8567736681275241,-1.7245201673537085,0.688470887556725,0.3700069859511579,0.226287012721801,-0.1039852863749654,-0.1117536594963473,1610612747.0,Los Angeles Lakers,1.4854830848644935,0.8214381789064309,-0.0843900608005409,-0.3016206221557381,1.0228965129890717,0.3582233239781912,-0.1769967723269523,0.4947178776021063,0.9144364659657476
0022300857,1610612739,1610612765,Cleveland Cavaliers,0.2826627732333209,0.0966397857536953,-0.8138634677204695,-0.173815273784663,0.7486675001345474,-0.0424211831026793,-0.1769967723269523,-0.6554224110906894,-0.3770471294311502,1610612765.0,Detroit Pistons,-0.6795934760716138,-1.280477161236502,0.0443405404206229,-0.1482542041104479,-0.662608639189956,1.5601568452208026,-1.8349412219718275,-0.5924010254088924,-1.035907834983518
0022300858,1610612766,1610612755,Charlotte Hornets,-0.8600165228162897,-0.7731182860295872,0.0872507408276775,-2.278343343628367,-1.0304768271655376,0.1579010704377559,-1.1403969254989743,-0.7972205288747328,-1.823042306218648,1610612755.0,Philadelphia 76ers,-0.6194524604900552,-0.1932795715073988,1.8036587571098577,-0.4123852574106699,-0.976968727096362,-1.550729915642427,1.817017498191884,1.1091763879996273,0.092318240453501
0022300859,1610612742,1610612738,Dallas Mavericks,0.4029448043964381,0.2415994643842424,-1.114234870569852,-0.4209056139687416,-0.5422154140343112,-1.0440324508048555,-1.1179922707740435,-0.2457834041590087,0.8707067731193514,1610612738.0,Boston Celtics,0.7637908978857899,1.61871641137444,0.9883649493758246,1.9477535091751847,0.1333243493390293,-1.609648225507261,-1.252420199123628,1.8339223233402933,1.52082154010244
0022300860,1610612744,1610612761,Golden State Warriors,0.1623807420702036,1.0388776968522515,-0.1702104616146501,2.2118845624754067,1.4375842885251815,0.688165859221261,-0.916350378249667,-0.7026884503520372,0.8502995831243666,1610612761.0,Toronto Raptors,-0.1984653514191481,-1.3529570005517757,-1.2000552713839612,-0.6168738148043902,0.9894539504458372,0.3700069859511579,0.4727382146960392,-0.5293796397270955,-0.4440993251289576
0022300861,1610612757,1610612763,Portland Trail Blazers,-2.122977850029021,-1.4979166791823226,0.3018017428629507,-0.5572313188978885,-1.9601800658674613,1.5719405071937695,0.315905631621524,-1.06506141802237,-1.875517937634323,1610612763.0,Memphis Grizzlies,-2.3635419123552555,-1.4254368398670492,-0.8567736681275241,-0.6509552410366769,-1.083984927234713,1.4187529015452014,1.3465197489683385,1.2509745057836708,-2.006707016173511
0022300862,1610612758,1610612750,Sacramento Kings,0.1623807420702036,0.0241599464384218,-1.672067475861562,0.3118450500254226,0.9158803128507208,-0.4430656901835498,0.2710963221716625,-1.2541255750677611,0.5616836103381524,1610612750.0,Minnesota Timberwolves,0.6435088667226726,1.5462365720591664,-0.298941062835814,0.0562343532832722,-0.0205114383598501,0.5467619155456597,0.763998726120139,1.1879531201018736,-0.2954183694512109
0022300863,1610612754,1610612740,Indiana Pacers,1.9666112095169623,0.6039986609606103,-0.0843900608005409,-1.409266974705056,2.2402057895628142,-0.6669552676699186,0.405524250521247,0.9358675773746856,2.1709363070855283,1610612740.0,New Orleans Pelicans,0.7036498823042313,1.256317214798072,-0.5564022652781417,0.2948043369092792,0.1533898868649701,-0.5726859718861844,1.5929709509425765,-0.686933103931588,0.2060154418541309
0022300864,1610612749,1610612741,Milwaukee Bucks,0.7637908978857899,0.5315188216453367,-0.4276716640569779,0.4396503983964978,-0.0740195384290256,-0.6669552676699186,-1.2300155443986975,-0.1354959792158639,1.1389155559105808,1610612741.0,Chicago Bulls,-0.2586063670007067,-0.5556787680837666,0.3018017428629507,0.1925600582124191,-0.9301491395358334,-1.3150566761830915,0.5623568335957623,-0.4348475612043999,-0.4645065151239424
0022300865,1610612764,1610612746,Washington Wizards,-0.2586063670007067,-1.280477161236502,-0.8567736681275241,-1.7245201673537085,0.688470887556725,0.3700069859511579,0.226287012721801,-0.1039852863749654,-0.1117536594963473,1610612746.0,Los Angeles Clippers,0.8840729290489072,1.111357536167525,1.7607485567028032,-0.4038649008525983,-0.6024120266121337,-0.4430656901835498,0.6071661430456238,-0.1354959792158639,0.3372045203933191
0022300866,1610612737,1610612751,Atlanta Hawks,-0.5593114449084966,-0.1207997321921252,0.5592629453052784,0.7889850172774365,-0.0472654883944379,-0.0659885070486129,0.047049774922355,-0.8287312217156313,0.9844039745199812,1610612751.0,Brooklyn Nets,-1.1005805851425243,-0.2657594108226723,-1.2000552713839612,0.3629671893738527,-0.5689694640688989,-0.4666330141294834,-1.274824853848559,0.0378128314090778,-0.9192953207264618
0022300867,1610612762,1610612748,Utah Jazz,-0.4390294137453793,-0.8455981253448608,1.975299558738076,1.334287836994024,0.3005371620552027,1.9961523382205733,-1.7005132936222431,0.5734946097043526,0.3459504589625984,1610612748.0,Miami Heat,-0.5593114449084966,0.314079303699516,1.4603771538534207,-0.8724845115465405,-0.4753302889478418,-0.914412169102221,0.0918590843722165,-2.230957053135615,-0.971770952142137
0022300868,1610612757,1610612763,Portland Trail Blazers,-2.122977850029021,-1.4979166791823226,0.3018017428629507,-0.5572313188978885,-1.9601800658674613,1.5719405071937695,0.315905631621524,-1.06506141802237,-1.875517937634323,1610612763.0,Memphis Grizzlies,-2.3635419123552555,-1.4254368398670492,-0.8567736681275241,-0.6509552410366769,-1.083984927234713,1.4187529015452014,1.3465197489683385,1.2509745057836708,-2.006707016173511
0022300869,1610612743,1610612747,Denver Nuggets,1.3050600381198176,0.6039986609606103,-0.9425940689416332,0.618577886116003,1.524534951137592,-0.9379794930481544,-0.6250898668255673,0.541983916863454,0.1535398104384556,1610612747.0,Los Angeles Lakers,1.4854830848644935,0.8214381789064309,-0.0843900608005409,-0.3016206221557381,1.0228965129890717,0.3582233239781912,-0.1769967723269523,0.4947178776021063,0.9144364659657476
0022300870,1610612745,1610612756,Houston Rockets,-0.9201575383978484,-0.9905578039754078,-0.4705818644640325,1.334287836994024,-1.0170998021482436,-0.8319265352914536,0.584761488320693,-0.7341991431929358,0.0281813576121201,1610612756.0,Phoenix Suns,1.1246369913751415,1.1838373754827989,1.0312751497828794,0.3714875459319243,0.2068979869341456,1.2419979719506995,-0.0649734987022986,1.1091763879996273,0.4858854760710658
0022300871,1610612755,1610612742,Philadelphia 76ers,-0.6194524604900552,-0.1932795715073988,1.8036587571098577,-0.4123852574106699,-0.976968727096362,-1.550729915642427,1.817017498191884,1.1091763879996273,0.092318240453501,1610612742.0,Dallas Mavericks,0.4029448043964381,0.2415994643842424,-1.114234870569852,-0.4209056139687416,-0.5422154140343112,-1.0440324508048555,-1.1179922707740435,-0.2457834041590087,0.8707067731193514
0022300872,1610612744,1610612738,Golden State Warriors,0.1623807420702036,1.0388776968522515,-0.1702104616146501,2.2118845624754067,1.4375842885251815,0.688165859221261,-0.916350378249667,-0.7026884503520372,0.8502995831243666,1610612738.0,Boston Celtics,0.7637908978857899,1.61871641137444,0.9883649493758246,1.9477535091751847,0.1333243493390293,-1.609648225507261,-1.252420199123628,1.8339223233402933,1.52082154010244
0022300873,1610612746,1610612750,Los Angeles Clippers,0.8840729290489072,1.111357536167525,1.7607485567028032,-0.4038649008525983,-0.6024120266121337,-0.4430656901835498,0.6071661430456238,-0.1354959792158639,0.3372045203933191,1610612750.0,Minnesota Timberwolves,0.6435088667226726,1.5462365720591664,-0.298941062835814,0.0562343532832722,-0.0205114383598501,0.5467619155456597,0.763998726120139,1.1879531201018736,-0.2954183694512109
0022300874,1610612765,1610612753,Detroit Pistons,-0.6795934760716138,-1.280477161236502,0.0443405404206229,-0.1482542041104479,-0.662608639189956,1.5601568452208026,-1.8349412219718275,-0.5924010254088924,-1.035907834983518,1610612753.0,Orlando Magic,0.1022397264886449,-0.9905578039754078,-1.0713246701627972,-0.8639641549884689,-1.0973619522520068,1.0652430423561978,1.2569011300686153,0.0220574849886286,-0.8959728178750506
0022300875,1610612766,1610612761,Charlotte Hornets,-0.8600165228162897,-0.7731182860295872,0.0872507408276775,-2.278343343628367,-1.0304768271655376,0.1579010704377559,-1.1403969254989743,-0.7972205288747328,-1.823042306218648,1610612761.0,Toronto Raptors,-0.1984653514191481,-1.3529570005517757,-1.2000552713839612,-0.6168738148043902,0.9894539504458372,0.3700069859511579,0.4727382146960392,-0.5293796397270955,-0.4440993251289576
0022300876,1610612752,1610612739,New York Knicks,-0.5593114449084966,0.2415994643842424,-0.1702104616146501,1.1383196361583754,-1.2645747649681802,-0.3605800563727824,-0.0201641892524371,-1.3486576535904569,-0.3391480622976069,1610612739.0,Cleveland Cavaliers,0.2826627732333209,0.0966397857536953,-0.8138634677204695,-0.173815273784663,0.7486675001345474,-0.0424211831026793,-0.1769967723269523,-0.6554224110906894,-0.3770471294311502
0022300877,1610612754,1610612759,Indiana Pacers,1.9666112095169623,0.6039986609606103,-0.0843900608005409,-1.409266974705056,2.2402057895628142,-0.6669552676699186,0.405524250521247,0.9358675773746856,2.1709363070855283,1610612759.0,San Antonio Spurs,-0.7397344916531725,-1.3529570005517757,-0.0843900608005409,0.4822521811868561,1.7519443764315878,1.489454873383002,-0.647494521550498,1.5503260877722065,-0.5053208951139121
0022300878,1610612760,1610612756,Oklahoma City Thunder,1.4854830848644935,1.6911962506897134,1.7607485567028032,-1.0514119992660458,0.2403405494773803,-0.9026285071292542,1.817017498191884,1.8339223233402933,1.4042090258453837,1610612756.0,Phoenix Suns,1.1246369913751415,1.1838373754827989,1.0312751497828794,0.3714875459319243,0.2068979869341456,1.2419979719506995,-0.0649734987022986,1.1091763879996273,0.4858854760710658
0022300879,1610612763,1610612751,Memphis Grizzlies,-2.3635419123552555,-1.4254368398670492,-0.8567736681275241,-0.6509552410366769,-1.083984927234713,1.4187529015452014,1.3465197489683385,1.2509745057836708,-2.006707016173511,1610612751.0,Brooklyn Nets,-1.1005805851425243,-0.2657594108226723,-1.2000552713839612,0.3629671893738527,-0.5689694640688989,-0.4666330141294834,-1.274824853848559,0.0378128314090778,-0.9192953207264618
0022300880,1610612746,1610612749,Los Angeles Clippers,0.8840729290489072,1.111357536167525,1.7607485567028032,-0.4038649008525983,-0.6024120266121337,-0.4430656901835498,0.6071661430456238,-0.1354959792158639,0.3372045203933191,1610612749.0,Milwaukee Bucks,0.7637908978857899,0.5315188216453367,-0.4276716640569779,0.4396503983964978,-0.0740195384290256,-0.6669552676699186,-1.2300155443986975,-0.1354959792158639,1.1389155559105808
0022300881,1610612757,1610612750,Portland Trail Blazers,-2.122977850029021,-1.4979166791823226,0.3018017428629507,-0.5572313188978885,-1.9601800658674613,1.5719405071937695,0.315905631621524,-1.06506141802237,-1.875517937634323,1610612750.0,Minnesota Timberwolves,0.6435088667226726,1.5462365720591664,-0.298941062835814,0.0562343532832722,-0.0205114383598501,0.5467619155456597,0.763998726120139,1.1879531201018736,-0.2954183694512109
0022300882,1610612764,1610612762,Washington Wizards,-0.2586063670007067,-1.280477161236502,-0.8567736681275241,-1.7245201673537085,0.688470887556725,0.3700069859511579,0.226287012721801,-0.1039852863749654,-0.1117536594963473,1610612762.0,Utah Jazz,-0.4390294137453793,-0.8455981253448608,1.975299558738076,1.334287836994024,0.3005371620552027,1.9961523382205733,-1.7005132936222431,0.5734946097043526,0.3459504589625984
0022300883,1610612741,1610612758,Chicago Bulls,-0.2586063670007067,-0.5556787680837666,0.3018017428629507,0.1925600582124191,-0.9301491395358334,-1.3150566761830915,0.5623568335957623,-0.4348475612043999,-0.4645065151239424,1610612758.0,Sacramento Kings,0.1623807420702036,0.0241599464384218,-1.672067475861562,0.3118450500254226,0.9158803128507208,-0.4430656901835498,0.2710963221716625,-1.2541255750677611,0.5616836103381524
0022300884,1610612760,1610612747,Oklahoma City Thunder,1.4854830848644935,1.6911962506897134,1.7607485567028032,-1.0514119992660458,0.2403405494773803,-0.9026285071292542,1.817017498191884,1.8339223233402933,1.4042090258453837,1610612747.0,Los Angeles Lakers,1.4854830848644935,0.8214381789064309,-0.0843900608005409,-0.3016206221557381,1.0228965129890717,0.3582233239781912,-0.1769967723269523,0.4947178776021063,0.9144364659657476
0022300885,1610612753,1610612766,Orlando Magic,0.1022397264886449,-0.9905578039754078,-1.0713246701627972,-0.8639641549884689,-1.0973619522520068,1.0652430423561978,1.2569011300686153,0.0220574849886286,-0.8959728178750506,1610612766.0,Charlotte Hornets,-0.8600165228162897,-0.7731182860295872,0.0872507408276775,-2.278343343628367,-1.0304768271655376,0.1579010704377559,-1.1403969254989743,-0.7972205288747328,-1.823042306218648
0022300886,1610612738,1610612739,Boston Celtics,0.7637908978857899,1.61871641137444,0.9883649493758246,1.9477535091751847,0.1333243493390293,-1.609648225507261,-1.252420199123628,1.8339223233402933,1.52082154010244,1610612739.0,Cleveland Cavaliers,0.2826627732333209,0.0966397857536953,-0.8138634677204695,-0.173815273784663,0.7486675001345474,-0.0424211831026793,-0.1769967723269523,-0.6554224110906894,-0.3770471294311502
0022300887,1610612755,1610612751,Philadelphia 76ers,-0.6194524604900552,-0.1932795715073988,1.8036587571098577,-0.4123852574106699,-0.976968727096362,-1.550729915642427,1.817017498191884,1.1091763879996273,0.092318240453501,1610612751.0,Brooklyn Nets,-1.1005805851425243,-0.2657594108226723,-1.2000552713839612,0.3629671893738527,-0.5689694640688989,-0.4666330141294834,-1.274824853848559,0.0378128314090778,-0.9192953207264618
0022300888,1610612765,1610612748,Detroit Pistons,-0.6795934760716138,-1.280477161236502,0.0443405404206229,-0.1482542041104479,-0.662608639189956,1.5601568452208026,-1.8349412219718275,-0.5924010254088924,-1.035907834983518,1610612748.0,Miami Heat,-0.5593114449084966,0.314079303699516,1.4603771538534207,-0.8724845115465405,-0.4753302889478418,-0.914412169102221,0.0918590843722165,-2.230957053135615,-0.971770952142137
0022300889,1610612737,1610612752,Atlanta Hawks,-0.5593114449084966,-0.1207997321921252,0.5592629453052784,0.7889850172774365,-0.0472654883944379,-0.0659885070486129,0.047049774922355,-0.8287312217156313,0.9844039745199812,1610612752.0,New York Knicks,-0.5593114449084966,0.2415994643842424,-0.1702104616146501,1.1383196361583754,-1.2645747649681802,-0.3605800563727824,-0.0201641892524371,-1.3486576535904569,-0.3391480622976069
0022300890,1610612740,1610612761,New Orleans Pelicans,0.7036498823042313,1.256317214798072,-0.5564022652781417,0.2948043369092792,0.1533898868649701,-0.5726859718861844,1.5929709509425765,-0.686933103931588,0.2060154418541309,1610612761.0,Toronto Raptors,-0.1984653514191481,-1.3529570005517757,-1.2000552713839612,-0.6168738148043902,0.9894539504458372,0.3700069859511579,0.4727382146960392,-0.5293796397270955,-0.4440993251289576
